Frequency,Power Loss,Distance,Height Difference,Peak Avg. Height Diff,Peak Avg. Dist.,Max Peak,Peak Count
0.449425,145.92,5.16072088403909,-37.0,3.8666666666666667,0.2866108140278901,35.0,16
0.449425,147.17,5.188851656893444,-36.0,3.6153846153846154,0.3298776870628348,36.0,14
0.449425,147.78,5.188851656893444,-36.0,3.6153846153846154,0.3298776870628348,36.0,14
0.449425,148.62,5.227739558699161,-38.0,2.5294117647058822,0.26724970423993083,36.0,18
0.449425,147.76,5.216984107099488,-38.0,3.0714285714285716,0.323749208854768,36.0,15
0.449425,149.64000000000001,5.255872706178232,-38.0,2.75,0.26357769889074995,38.0,17
0.449425,149.41,5.284007530977293,-36.0,2.6470588235294117,0.2757673361654813,37.0,18
0.449425,150.07,5.284007530977293,-36.0,2.6470588235294117,0.2757673361654813,37.0,18
0.449425,150.07,5.27325403947274,-35.0,2.875,0.2923306900799502,36.0,17
0.449425,150.96,5.312144033072894,-35.0,2.588235294117647,0.27513525934711547,36.0,18
0.449425,153.69,5.301391521593043,-33.0,3.1176470588235294,0.2745027342907093,35.0,18
0.449425,154.69,5.340282212441577,-33.0,3.3529411764705883,0.2738697199870718,36.0,18
0.449425,153.36,5.329530680971195,-33.0,3.0588235294117645,0.27615795457893605,37.0,18
0.449425,152.29,5.368422069059873,-32.0,3.0625,0.29827866917549556,36.0,17
0.449425,154.38,5.35767151758328,-33.0,3.4705882352941178,0.2726053409493222,39.0,18
0.449425,154.85,5.396563602903876,-32.0,3.736842105263158,0.25266316098020153,42.0,20
0.449425,154.86,5.424706813951036,-31.0,6.0,0.27362780008436716,48.0,18
0.449425,153.35,5.424706813951036,-31.0,6.0,0.27362780008436716,48.0,18
0.449425,155.22,5.4528517021774165,-31.0,7.125,0.298022021468747,51.0,17
0.449425,160.33,5.4528517021774165,-31.0,7.125,0.298022021468747,51.0,17
0.449425,162.14000000000001,5.491745414340535,-30.0,8.071428571428571,0.3496986790003061,51.0,15
0.449425,162.4,5.480998267559576,-29.0,7.368421052631579,0.2571070619576667,52.0,20
0.449425,163.35,5.5198926769272205,-26.0,7.466666666666667,0.3256697043932712,52.0,16
0.449425,161.68,5.548041616637992,-24.0,8.071428571428571,0.3473957903544077,55.0,15
0.449425,163.03,5.548041616637992,-24.0,8.071428571428571,0.3473957903544077,55.0,15
0.449425,163.0,5.576192233449824,-23.0,7.5,0.3033004604550567,62.0,17
0.449425,162.68,5.565448026406541,-25.0,9.857142857142858,0.3458615950928605,64.0,15
0.449425,161.8,5.565448026406541,-25.0,9.857142857142858,0.3458615950928605,64.0,15
0.449425,160.08,5.5936013001772,-27.0,10.071428571428571,0.3415483290383034,64.0,15
0.449425,159.15,5.5936013001772,-27.0,10.071428571428571,0.3415483290383034,64.0,15
0.449425,161.1,5.621756250986308,-28.0,9.142857142857142,0.3380032048210802,65.0,15
0.449425,161.18,5.621756250986308,-28.0,9.142857142857142,0.3380032048210802,65.0,15
0.449425,162.29,5.649912878810421,-27.0,6.333333333333333,0.2902484363859835,64.0,19
